Timestamp,StartPoint,StartPointName,EndPoint,EndPointName,MinMeasuredTime,MaxMeasuredTime,AvgMeasuredTime,MedianMeasuredTime,SampleCount,AccuracyLevel,ConfidenceLevel
1-May-2015 4:10:00 PM,1,G,2,F,70,106,83,81,24,0,0
1-May-2015 4:15:00 PM,1,G,2,F,73,99,86,84,23,0,0
1-May-2015 4:20:00 PM,1,G,2,F,72,101,84,84,26,0,0
1-May-2015 4:25:00 PM,1,G,2,F,63,137,80,79,25,0,0
1-May-2015 4:30:00 PM,1,G,2,F,67,104,83,81,35,0,0
1-May-2015 4:35:00 PM,1,G,2,F,68,116,88,88,33,0,0
1-May-2015 4:40:00 PM,1,G,2,F,66,120,88,86,25,0,0
1-May-2015 4:45:00 PM,1,G,2,F,72,104,87,89,31,0,0
1-May-2015 4:50:00 PM,1,G,2,F,67,104,86,84,50,0,0
1-May-2015 4:55:00 PM,1,G,2,F,71,102,89,91,36,0,0
1-May-2015 5:00:00 PM,1,G,2,F,73,123,89,86,26,0,0
1-May-2015 5:05:00 PM,1,G,2,F,76,120,90,90,30,0,0
1-May-2015 5:10:00 PM,1,G,2,F,72,117,90,88,23,0,0
1-May-2015 5:15:00 PM,1,G,2,F,66,111,86,86,39,0,0
1-May-2015 5:20:00 PM,1,G,2,F,71,105,86,82,16,0,0
1-May-2015 5:25:00 PM,1,G,2,F,71,108,87,89,25,0,0
1-May-2015 5:30:00 PM,1,G,2,F,75,114,88,87,29,0,0
1-May-2015 5:35:00 PM,1,G,2,F,77,109,89,88,37,0,0
1-May-2015 5:40:00 PM,1,G,2,F,72,109,87,84,23,0,0
1-May-2015 5:45:00 PM,1,G,2,F,73,123,90,89,32,0,0
1-May-2015 5:50:00 PM,1,G,2,F,68,124,86,84,29,0,0
1-May-2015 5:55:00 PM,1,G,2,F,76,116,89,89,28,0,0
1-May-2015 6:00:00 PM,1,G,2,F,61,110,86,84,32,0,0
1-May-2015 6:05:00 PM,1,G,2,F,73,98,85,83,13,0,0
1-May-2015 6:10:00 PM,1,G,2,F,72,100,86,86,27,0,0
1-May-2015 6:15:00 PM,1,G,2,F,60,184,89,85,16,0,0
1-May-2015 6:20:00 PM,1,G,2,F,68,97,85,84,30,0,0
1-May-2015 6:25:00 PM,1,G,2,F,65,114,82,83,19,0,0
1-May-2015 6:30:00 PM,1,G,2,F,71,108,85,83,33,0,0
1-May-2015 6:35:00 PM,1,G,2,F,68,99,83,84,21,0,0
1-May-2015 6:40:00 PM,1,G,2,F,70,97,84,86,22,0,0
